english_speaker,vowel,f1,f2,f3,duration,df1_off,df2_off,df3_off,df1_on,df2_on,df3_on
ale,ao,5.168067496986741,15.469960913392306,17.41868465430017,37.308,-0.641500092,0.7059810755663154,17.748244346752823,-0.318573207,0.064108616,-0.063209111
ale,ah,7.646099290780142,12.233595295375569,16.28426098535286,91.629,0.21387547442433164,0.6357970277030347,16.65655287073156,-0.656701347,0.6958965745431307,-0.038173531
ale,uh,6.038243451,9.750399496697074,15.998724320093915,60,-0.023364859,-0.72105658,16.386250935585362,-0.109753908,-0.328788974,-0.111841409
ale,uh,3.9383333333333326,14.260878316559927,15.075820895522389,41,0.41606395264905416,0.8633495104800044,15.423805998854148,0.085165184,0.6623894595368949,2.408129556436096
ale,ah,5.8175389408099685,12.747267576616018,16.09240791004265,29,0.46450031078209175,0.26653228249837113,16.45276949114808,0.267380352,0.18222429330268142,-0.185009568
ale,ah,5.7134246575342456,13.959343493552169,15.715544833132286,30,-0.056192829,-0.162488991,16.053760150600702,-0.113314465,0.3262260111271278,0.11138176324726246
ale,ih,5.501984974298141,13.965118350128897,15.536266612144756,80,0.25785366925410624,0.30765017813754447,15.88074469,-0.384933021,0.3177127000994133,0.10656739595241049
ale,ao,6.465671191553544,15.373482772934828,15.864222001982158,100,-0.052162581,0.35770570969795656,16.190389208472027,-0.640167104,0.10314551653885395,1.254759866916027
ale,uh,5.753593749999999,9.925315904139435,15.582198697068405,89,0.177927871,0.030598099337439066,15.977532929426589,0.7790932097895524,-0.845839636,-0.067943422
ale,ae,7.757758195,13.01040404040404,14.16388286834217,241,0.1050534806365011,0.10469775381712232,14.518506019645919,1.2254676111749143,-0.403992383,1.7065291760318377
ale,ah,6.146819923371647,12.885251083354577,15.636370265343325,50,-0.16828646,-0.047631822,15.990626531885495,0.16069813060022575,0.16857222396986415,-0.713102489
ale,ae,7.8616333683841555,12.097112010796222,14.972145470195827,60,-1.396144409,-1.523866067,15.317115808312417,-0.328547389,0.064779445,0.4576377220403902
ale,ah,6.946813833701251,13.848582919328129,16.23649847094801,30,0.20850219368637646,0.44474072378782026,16.58439838500583,-0.730807724,-0.200217535,-0.193708679
ale,ah,5.9835148706064105,11.585480984340045,16.44330962186447,50,-0.232491239,-0.150483588,16.813733889698078,0.6525225125711582,-0.174637747,-0.074211168
ale,iy,5.809567588624854,11.119122908251587,15.432023121387283,30,0.4149411975278756,0.16359068311306224,15.813000064218476,0.23647014722420145,0.099942727,-0.022440995
ale,iy,9.068208319685555,10.036537867078826,14.741220904699166,100,-1.53062188,-2.301408538,15.103511134820316,0.877442908,0.099806219,0.052964888
ale,uh,10.215310302659736,14.697985452942472,17.311302270011943,30,0.11874116191443207,-0.065994385,17.640861962464598,0.048962785,-0.100422091,0.022902701
ale,ah,5.600110192837465,11.843846153846153,15.205690200210746,52.768,-0.4848091,0.42039124855918786,15.580339088176089,-0.339150193,-0.047749131,-0.051584759
ale,ih,4.530165562913907,13.602653799758746,15.950218203263221,50,0.236609078,0.04604363,16.296056919633838,0.1608451190910225,-0.027586101,-0.196580383
ale,ah,5.849362363919128,12.542065359477123,16.080543478260868,60.636,0.5464481922624422,-0.53833655,16.43280841239999,0.6461496842736425,-0.794034386,-0.017848553
ale,ah,7.989850330664809,13.993911620294599,17.086927921623513,40,1.0929561956592773,0.7304090193533064,17.43672163,-0.776468618,-1.020470243,-0.9964955
ale,eh,5.8175389408099685,11.748030973451328,15.158814814814814,40,0.8463791678983714,0.11340444056392585,15.530608860654215,0.31384142728818976,0.5973097849681892,0.41466521778501964
ale,ah,5.928489543,13.106873903233893,15.874534653465345,140,0.8798430783434661,1.1177632151729746,16.241537781015698,-0.854139261,1.2250587934464168,-0.19094522
ale,eh,8.931832288,14.579354264083724,16.73803522789177,30,-0.062772975,0.7102186948820233,17.079658238804765,-0.32083027,0.164399852,0.5069578945291369
ale,iy,5.444314036478985,13.507126883811376,15.447676767676766,70,1.2431375658907502,-0.73999013,15.78420290928653,-0.923154616,0.4029107809720518,0.8725810033618959
ale,uh,5.444314036478985,13.596533912623702,15.409582126603228,30,0.25083089041156903,0.29766039483713946,15.7588985,0.057670938,0.34834871648427956,0.11128601426491258
ale,ah,3.9762648556876057,14.016849474912487,17.099776380153738,30,0.13332719556805017,3.1331577081383877,17.48172513923772,-0.095071335,-2.610214887,-2.5465338
ale,ih,5.5593375394321765,13.71181057163358,16.329687559174396,72.079,0.23133115984685038,0.13367182374863873,16.675235830264512,-0.859460743,-0.027112585,-0.097029815
ale,ah,3.909799914857386,12.218560342520737,15.730391487653081,8.676,0.028606393970770583,0.4344499976931502,16.10016502234823,0.038028389,0.6735160906002804,0.11935841310118533
ale,uw,4.210449391,13.13323992994746,16.110152893361718,60,0.2911302420760098,0.2685067157529222,16.465329200857145,-0.102432513,-0.813813788,-0.324980135
ale,ae,5.091451612903225,12.527683852394661,15.921711019120837,74.663,-0.694164612,-0.149520393,16.27941935118456,0.16109740670461736,0.9794430314167144,0.337770293
ale,aa,4.779345335515548,12.304574468085107,16.299449192782525,31,1.0616467524326803,0.35052866655838955,16.66692615193313,0.6235787804955759,0.5120383938159936,-0.082183777
ale,iy,4.191895754518705,12.963324885960466,15.839388038942976,70,-0.365243559,-2.800845616,16.155477179804738,-0.406587535,-0.378294915,0
ale,eh,5.793606237816763,10.046573988260734,15.901252222002766,31,-0.023932703,-0.178552807,16.292112970530724,-0.128592507,0.381962965,0.053025632
ale,uh,7.357565718401152,8.599111709286676,15.536266612144756,71,0.18578390021933533,-5.948894542,15.86873682488961,-1.334928864,4.357460298826915,0.1814017295637882
ale,uh,4.637660626029653,11.875504385964913,15.368953488372094,40,-0.229299439,0.3023613688924236,15.741578670508172,-0.197893377,0.19860212930948506,0.1519146524960462
ale,ah,4.210449391,14.638972086840939,14.715827464788731,50,0.40589849280858736,0.11984943688570127,15.048686969272595,0.10149040831892364,-1.103963598,0.9162292727999226
ale,ih,5.151089666264575,13.90712502943254,14.959965532098234,50,-0.268410135,-0.163860101,15.29886647,-0.380545254,-0.421768321,-0.216211416
ale,aa,7.842245614035087,11.58137062937063,14.918356756756756,115.882,0.6357846339987896,0.5281454772408125,15.29801227972939,-1.444046598,0.3374377882298063,-0.139254108
ale,ah,5.176546184738955,12.698299302145259,16.16107067205854,49.558,0.1881183079156168,-0.135538978,16.516664091219084,0,-0.43473035,0.079265591
ale,ih,5.889002716336826,13.447863247863248,16.199892576251678,89.08,0.3051823146038606,-0.531668587,16.540026753198575,-0.387017742,-0.177915241,-0.13918468
ale,uw,7.045885797950219,8.497394247038917,13.833860729512079,280.891,-0.828650104,-5.298025092,14.176477990212764,-0.662743049,-1.201353785,0.479024718
ale,ih,6.154530831099194,12.782029283329052,15.534069529652355,70.047,-0.407795623,-0.397098116,15.88500195252352,-0.449158866,-0.12951891,-0.131237818
ale,eh,6.307518053971873,12.396882430647292,15.044678212529398,51,-0.510407872,0.28829559138084093,15.410066986085207,-0.076201762,-0.189619442,-0.288274704
ale,ao,5.833463035019454,11.066450492182977,14.90359818142455,110,-0.274713548,-0.083229899,15.281949154325195,-0.315059242,3.027185871453387,2.4518773620537093
ale,ah,8.345665529010239,11.930573457127252,15.621257606490873,60,-1.849975732,-0.200907426,15.98633705954465,0.31864556720162796,0.6971532251278791,0.6229135165037771
ale,ah,4.256697401508801,11.973547508848354,15.772581483703258,59,0.21436138796669368,0.098043123,16.141119833675376,3.8155409907295903,0.29749487984799394,-0.201283338
ale,ae,7.192604432,12.754234234234234,14.715827464788731,169,0.1045693694401244,-0.093352678,15.071235262432337,-1.657807748,1.126615223056941,0.9826985118524281
ale,iy,4.302751986616478,13.991038353601498,15.743084018447965,70,0.23221944223778035,-0.346325283,16.07839352321115,0.4236795146140384,0,0.19900529888431961
ale,ah,7.275443037974683,12.241100721346513,14.388712378366145,40,0.3857013405577092,-0.070903532,14.751353039015846,0.013736579,-0.369546019,-0.394800758
ale,eh,7.492870933142652,13.237656986845371,15.256798825256976,80,-0.901628726,0.3729237726508341,15.611975132752402,-0.560293614,-0.094556987,0.5094756845469472
ale,uw,4.247463312368972,5.944241486068111,14.090809556947343,121,0.27119845668136655,-8.129579652,14.429672254646311,-0.520081338,1.0096827507836714,0.1259213888745112
ale,ae,8.717299465240641,13.10357071213641,15.660032336297496,410,1.0053560023431158,0.27661730711848875,16.01571870975514,-3.322673074,0.7684954035660709,0.4244690218709142
ale,ah,4.770544413,12.10858683926645,15.696394763343404,40,0.20442871012811192,0.17409598477559562,16.064135975694604,0.017594647,-0.756882294,-0.224210477
ale,ah,5.328006379585326,13.10357071213641,16.36909845,35.765,0.31372875918872545,0.069751705,16.721992169575053,-0.708187748,0.1599318888048824,0.029818433
ale,ah,5.583820401732965,11.839879087661446,16.03680311890838,30,1.466452202660844,0.083814964,16.40695571947877,0.41536138136236467,0.3182181980144474,-0.102855491
ale,aa,9.124400914136467,9.940572139303484,15.806091289615308,198.38,0.4600898179246009,-1.125878353,16.185567933276236,-1.787299256,-0.502751626,-0.210841188
ale,ah,6.192996941896024,13.94198638177976,15.256798825256976,490,0.8566398275078226,1.6634785214013963,15.619891973904698,0.6032804033023433,-1.600341819,0.4417271513841836
ale,eh,7.573129227483089,10.244723832773879,15.389305699481865,920,0.24285876228294523,-1.316060481,15.762097953255127,0.2107074497432393,2.354568018306569,-0.072710665
ale,ah,8.521432916525853,11.017844902701132,14.878915165979606,40,1.1095119111398573,-0.325372835,15.254648945464528,0.6921169373227993,0.12311735601393536,-0.032248499
ale,iy,4.708735632183908,12.312004253056884,15.402831711860898,232.724,-0.227803767,-1.235357026,15.748795208341308,3.178684738834643,-1.360942409,0.1793669852075066
ale,uw,4.042336013542108,12.980177170336624,17.35244308528712,31,0.3634542931120004,0.41301641877086226,17.71163745369529,-0.228176116,-0.631142176,-0.837839852
ale,ae,8.247192862,13.073767278210607,15.820684713375796,190.522,0.037206617,0.28480707281907947,16.17688405348623,-1.414861256,0.45505582297842473,0.5986284785926781
ale,ah,4.439767248545303,15.210356014324837,15.772581483703258,40,-0.018139728,0.12498745872194128,16.097811230520996,0,-0.053895388,0.5476762873354044
ale,ah,4.593000412711514,15.254485942089804,15.476628289473682,30,0.4943427512509828,1.8348873126233336,15.824315597582986,0.11573521947239396,-5.991195787,-0.171482091
ale,ah,4.548155500413564,13.771644846465128,16.131757435303204,30,0.38414876640683104,-0.094558792,16.473419989304187,0.27508663923527177,-0.08694686,-0.09695143
ale,iy,4.339457202505218,9.017319316688567,15.921711019120837,195.038,0.7386112810550678,-5.138176761,16.25947243883041,0.11844977423896719,3.3942193478667235,-0.609692651
ale,ah,7.7968484,10.833909465020575,14.864053877905715,160,0.5834666869509153,-0.747461164,15.236567835889447,0.5549359743559004,3.3131882029544872,1.6903122150056298
ale,ah,6.2313162914917966,10.589465512093161,15.713420470540923,70,-0.022921513,-0.821377725,16.08823987577206,0.061007786,-0.849471807,0.9688443696417242
ale,ae,8.569315807212673,11.053225152129817,14.638972086840939,280,-0.310816643,-0.963039777,15.005608290868697,-0.396690032,-0.333663411,0.13509403971916711
ale,uw,4.256697401508801,10.547185628742515,15.50542546647529,69.03,-0.173988669,-0.004709014,15.891863504910193,-0.148680524,1.0341850006281152,-0.49931519
ale,ih,6.679999999999999,12.11622641509434,15.503215750615256,110,0.2968572510412715,0.042119899819942574,15.869070399989205,0.6228963524738171,-0.502037188,-0.701503212
ale,ih,4.0234985175772975,12.98690614722995,16.886435466571324,29,-0.056416987,-0.016792691,17.239735764463976,0.34340723721836497,0.20201263702515782,0.1128156814329131
ale,ah,5.575665878644601,13.166049413526329,16.782873667088374,30,0.5098766174415337,0.18923928694405134,17.13653693687037,-0.090125712,0.058646238647583004,-0.590721623
ale,ah,7.3507492795389044,11.564906188742649,15.298265412748172,310,0.7588721720079938,1.7937343382871038,15.69527275,-0.907517871,1.7977880098807528,-0.456576253
ale,aa,8.551390013495277,11.13223407321995,15.025427286356821,280,-0.023893005,0.5709298554514781,15.411737990584939,0.533714699,0.2954199686115935,0.43563098006277734
ale,eh,5.689247649,13.866203638081739,16.62761204996326,60,0.31123651127354446,0.33738053689270764,16.973825655208245,-1.694065291,-0.106480026,-0.763390048
ale,iy,4.1826072329688815,8.234807692307692,15.30972860125261,30,0.7891925988225399,-1.373999414,15.70893505605804,0.5967381025466665,6.294834525939178,1.618500621028934
ale,ao,5.681176009408075,9.698239192174187,15.217347368421052,70,-0.333648518,-1.10838036,15.600338794710236,-0.319806583,-0.675250686,0.08779883
ale,iy,4.302751986616478,15.254485942089804,16.76912217,130,0.4885920892244302,0.4103074872475858,17.097601247552717,0.4325165660690482,0.027690700857036177,0.3975236830664386
ale,ah,5.3946263910969785,13.295665925376822,16.19021505376344,120,-0.246096311,0.1067471411217138,16.541015328263388,-0.624081978,-0.016061769,-0.163405298
ale,ah,5.26096,10.23982905982906,15.795642458100557,95.726,0.1524346172441584,1.0152006924158812,16.20005379596028,-0.641141369,0.4103077634903922,-0.359142252
ale,ah,5.673098039215686,11.981333333333332,15.81235059760956,216.402,0.17933221643087638,0.24939534883720782,16.18282928981665,0.1125181854332995,0.14633701409462496,-0.163060693
ale,ih,4.840750713994288,13.944882629107981,15.990671627178381,40,0.061405378478739614,-0.23295247,16.328131850747347,0.087116007,-0.19112816,-0.026258592
ale,ah,8.278081534772182,12.705316455696202,15.52086814086814,30,-0.879859163,0.2536322451698876,15.88162209222902,0.18313243606539054,0.059354326,0.3680699647280612
ale,iy,4.394285714285713,14.672401148663573,15.261421681694275,69,-0.162853599,0.89777954,15.604319465824362,0.1088390267006103,0.063749994,0.14366109976267794
ale,ah,4.512145816072907,13.289245982694686,16.11408783130199,31,-0.240775118,-0.267364187,16.45992654767261,4.181642671209557,0.3833643819886152,0.547094669
ale,ao,6.767337541774972,13.289245982694686,13.973770491803279,30,0.5589952957856674,0.41766649813229684,14.328854369755803,-0.182839791,-0.431366034,1.9089995912992155
ale,uw,7.757758195,12.520481801518724,15.06625693555271,30,0.5998833772272096,0.21962519071797892,15.429048183079585,-0.393380945,0.45969536881790063,1.067459998218288
ale,ae,5.591968503937007,14.821735717400784,16.640007338103096,119,0.28068358773589086,-0.167417699,16.966533206410293,-0.238929874,-0.50885027,-0.340558145
ale,ah,4.9105002033346885,12.422510548523206,15.027837259100641,150,-0.043363433,-0.212306382,15.386117973298795,1.0651721305138429,-2.729505498,0.00481685
ale,ah,7.309747292418772,11.154035693724813,15.298265412748172,86.804,0.20770349679833444,-0.290391184,15.67263075198781,-1.30274112,-0.821713994,-0.272838126
ale,uw,4.079915505,13.188918784255108,15.826926596379549,30,0.3428584478014134,0.45211466054376714,16.183830156021717,0.12126096572976408,-0.455606075,-0.126270265
ale,aa,7.613001776198934,12.349034994697774,16.00274594171719,69,0.23501616468814301,-0.131700299,16.36310752282262,0,0.15340863403845972,0.2967032510653347
ale,iy,5.737544956997654,15.501005128205128,16.16107067205854,130,1.8659031659528784,2.7886787662118397,16.518304747087836,0.032072529,-0.612203914,-0.288596915
ale,ih,5.785616224648986,11.614189226904829,14.062469193210882,50,1.6589045888985643,0.28797408746259734,14.438432877173272,-0.702711828,0.782693204,0.749263675
ale,iy,4.014067797,15.51646046702171,16.263301563095688,30,0.075734463,-0.235068285,16.579560877746804,-0.075734463,-1.013152533,-0.042183646
ale,ah,6.131380368098158,11.650935412026726,15.261421681694275,112.314,0.17927205088345843,-0.616371255,15.624666145757725,-0.417955711,-1.00544895,-0.187990246
ale,ah,7.102043795620437,10.811174565793348,15.003690987124465,142.08,0.063200881,0.37785731609491435,15.391733767351688,0.1113379170065576,0.24646158716146083,0.07451835
ale,eh,5.134084507042253,13.723823178016728,16.23073627844712,80,0.1629247341306561,0.11200061292511698,16.57583012881948,-0.258402226,0.17163758088027947,-0.054101016
ale,ah,6.953924236851782,11.839879087661446,15.01094574308385,120,0.6996864319737339,-0.95254391,15.367098329348469,0.6058762619013347,-0.429035851,0.32163759024948213
ale,ae,7.3711838790931985,12.308290348311619,15.182302006335798,130,0.027255951,0.44859770286705114,15.551054042796467,-0.553257953,1.0734278647467992,0.37588611853667686
ale,uh,6.8323316062176165,13.753754469606674,15.745196471531676,30,-0.171219384,-0.208477129,16.085563953153834,0.7806701699813177,0.709829969,1.1024574505648932
ale,ah,4.997051438,11.385555555555555,15.182302006335798,1100,-0.578614441,-0.753540246,15.54727858,2.0769544101241353,0.3302537570830246,-0.19314859
ale,aa,6.299923954372623,11.389776140549731,15.644986844768267,110,-0.188136309,-0.293668304,16.016121005305983,-1.35471892,0.5447147139411239,0.2808062586800091
